tempo,zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,genre
0.09529004652447486,-0.49088224906573585,-0.9261075348702468,-0.008492801808765004,0.18181345046344252,-0.585003581445012,-1.021092277331603,-0.45803695393539307,-0.47364343891705174,-0.48809245609473023,-0.6360129567413928,0.31010379365293966,-0.33850210831332417,0.7028062820785685,-1.0891656115332093,-0.4727736369685775,-0.8969954791363385,0.36320259076177036,-0.5405368824189098,-0.4267942222112227,0.06657139252937545,0.33677043957405556,-0.5119757538192196,-0.8624582045192597,-0.8791818258788463,0.4989703059060394,-0.4167034198458106,-0.6377218001225972,-0.06549440744243122,0.40891856903194757,-0.4642969820516033,-0.33805897772568944,-0.3309759661932553,0.6440952184297055,-0.5282374440822593,0.1815539334724417,-0.9009739803629015,-0.19388406547083603,0.7598955114186162,0.08161823092401874,0.5377274751006983,0.4232280367691012,0.5860816094946517,-1.084195006542577,-1.085356512831163,-1.161695709803554,-0.5345971031540593,-0.3687150411623335,0.13168414085960986,0.04136135467466248,0.30978998445923955,0.3628261350019788,1.1383433021648193,-0.6989476646822949,-0.31599795444940904,-0.7109201776695914,-0.21974727858745383,0.2740893826009752,1.167327367951673,0.09808350645969184,0.43203276955525427,blues
-0.6413464198353375,-1.1363446060060407,-0.48395278419624366,-0.5305250856448362,0.014474664294314132,-0.9398595376143392,-0.07198190838038353,-0.388695984956504,0.9123325766692433,-0.6501283802896265,0.9226254084796606,-0.6261186982428143,1.4761441358939176,0.7799079855616379,-0.24014955729148646,0.8236181313464844,0.5175624793304321,-0.026948564369804327,0.50149214312202,0.3322940323090485,1.1335774187396241,0.5816613018529676,0.5513515342402646,-0.3447882632897254,1.4402253044114726,1.2669394483407588,1.3458778131755693,-0.37565081717642973,1.8571763580050802,0.5258704616809794,0.7272335478427124,0.06806300087756828,0.9401738375618913,0.1339308595542011,0.9709072880085751,0.4141150972959234,0.00918153701362307,0.6762740278771876,1.7553513754383563,-0.0696783951006284,0.7652861520976586,-0.5755276912016262,0.42481801997923024,-1.3709123589075838,-0.7488962153271346,-1.5524608641818578,-1.5143822176798825,-0.41202317255307674,0.5438912737771162,0.32790097719957234,0.4204713830426772,1.4449281520914636,1.5693982261583153,0.051130668902729916,0.5322170266071474,-1.2148340987357555,-1.2197498143319179,-0.7885468157699205,0.1205868314349455,-0.3431281209680371,-0.05685550895991785,blues
1.9368812124240058,-0.652304251156608,-0.7536969830446344,0.6812585636778108,0.15435139117556249,-0.9083093726726471,-0.8883905170683088,-0.9408300545985837,-0.6106589779131497,-0.9731102890750386,-0.764150728597656,0.5377840685801991,-0.003604492908343453,1.3053917625634028,-0.38527869885308613,-0.9303865014483205,-0.08030812661576744,-0.2779974147985146,-0.6168996625517467,-1.0501762377950703,-0.07058578505235472,0.9395290525872457,-0.7960982766970102,-0.8589611895278635,-0.05477173433896771,0.14463749709694687,0.5603633144664721,-0.5778412409546592,-0.5563003183712077,0.2506567667331254,-0.31771478257544805,-1.0424012961384677,-0.47152402364476326,0.1955177912397635,-0.03567999713611818,-0.666101181169977,-0.14854832543877666,-0.9888109473358464,-1.5154676443676294,-1.3928689043319178,-1.6248286556771998,-0.6228618274034842,-0.33310939809478224,0.32516340111821,0.0703139115304144,1.3200118073001608,1.4126127770599577,-0.4937176056459122,-0.8692806825280708,-0.4830963105462116,-0.42768930455154025,-0.9155088322375238,-0.8353885037423593,-0.37434522326418507,-0.44795057210730943,0.02054919230624579,0.8874192544769594,0.07745179698508024,-0.41362830448195936,1.8575725201815683,1.685848617499512,blues
2.4525267388758745,-1.6796500506412386,-1.230743241839058,0.15684369321582037,1.1730361303144068,-1.5830157102616842,-0.761496726577333,-1.227731400700341,0.46764661624529796,-1.5179954357619683,-0.08884342287277043,-0.5468879191209193,0.801478801841513,1.6133952604408157,-0.5424681489358736,0.6721787737792858,-0.7838475503216181,-0.5681379662538275,-0.46346987561201103,0.23900111913245828,1.0309925358459895,-0.03419775157389784,0.1193630581376573,0.03050543913153968,0.7841388580724531,-0.07985561674336242,-0.07311137850729879,0.752883684627073,0.20615648943065176,0.0515591384518329,-0.20570013532253856,0.41424213583615976,1.0708930782514212,0.23825252922699475,-0.6513424606389469,0.37459156396499865,-0.2800452857731951,-0.3795865449780037,-0.7514381967405543,0.4317058672632877,-0.46685734569308734,1.1321315526065936,0.792447623703296,1.5250750577238723,0.6903678713837764,2.2352582918753057,1.3052100256637542,1.211212856769791,0.401958107717551,-0.03792197682218382,-0.6397722034992126,-1.2348357005513857,-1.9191634051594435,-1.1217712103512256,-1.1052268537627792,-0.710660439093102,0.057242940466340236,-0.5120633159988843,0.15868451975842032,0.08163335723759906,1.3585593029238772,blues
0.7156154918801069,-0.05071755694073568,-0.22089530731061519,-0.5976377564820581,-0.011613904735229075,-0.5137057205543899,-0.17422096035305087,-0.9395851059967739,-0.43840238690634403,-0.6315464973256272,-0.024580186403588545,-0.15594257979389997,0.6991081337960633,0.850938233659784,0.4887895894525249,-1.230019173333539,-0.41400677064636265,-0.8513489489943605,-0.11387892668648958,-2.5645278899603206,1.5889296287059196,-0.3200288846725684,0.24170892860977097,-1.8337732420512305,-0.3189590221199654,-0.9207623934150785,0.9715104923688225,-0.5800406033233788,1.1085072168418912,-0.8216361792066286,0.6059450720771962,-1.0364787631401975,0.2520818441029764,-1.0860338520967345,0.6813839341703468,-0.3473414964638348,0.7935930895507798,-1.703240708737192,-1.833967568967942,-0.3520740723311407,1.2758762261302965,0.022037521853652476,0.5028927431896324,-0.9880895181533635,0.1327466333057405,-1.6199080042833232,-2.1323673194505974,1.3791474928454601,1.511365043006021,-0.9280977248587658,-1.1458720160574134,-2.2112237933842147,-2.3834873605776545,-0.8653155161808413,0.697876151650617,-0.6329448860626237,-1.211368197247622,1.5617402810993657,1.6112227843140723,-0.872190278441943,-1.1120457591520965,blues
-0.41715271268235105,-0.22804347133780978,1.2630630816308586,-0.41561362107432726,0.5527901569540146,-0.5180626587376332,1.4366127480345292,-0.9752838094827141,0.804201210294592,-0.6941280781052921,1.0907439413015056,-0.3298558693738062,1.3473201980649976,0.5952709813722966,4.0774847742816664,-0.39936803748039296,0.7900849082486288,-0.333592023852899,2.011588438213161,-1.6859799137999665,2.2887259055097697,-0.22971753974677905,1.8771698120110971,-1.5704935275376593,0.9944101579807335,-0.6633305270664319,1.162932235858437,-0.19180237772632072,1.975390717849228,-1.0907922867883906,0.6166124170848789,-0.8438237765885588,0.141551035281425,-1.0261803439802257,0.4435227527557044,-0.7384363180508401,0.5080844693503961,-1.2964649885944524,0.013858176278289289,-0.49817410457550343,-0.9364370626196513,1.9113778356215323,1.9640700401868376,-1.1614469653456927,-1.985139129320161,-2.190004221335956,-3.001035130637633,-1.1936544375401512,-0.10043984813607605,-0.701808753114705,-0.11442583534726804,0.15112140645748345,0.9353411606449901,-1.1412023317533895,-0.6939035660493251,-0.9600942248831437,-0.2007880556819232,-0.7923647706372089,0.2301075452589056,-0.0652414057359983,0.7119750936928061,blues
0.09529004652447486,-0.7297207414235176,-0.24273819932535948,0.16768275659986778,1.698442086815698,-1.038815274499683,0.11082865656985053,-1.6208429936415194,0.6490680953242407,-1.12973884299966,0.014476451897496544,-0.4521310491308777,1.965927042468018,0.9806108916008124,2.42836761756543,-1.266025749999763,2.5349982885512743,-0.19695465209512414,1.978848180932512,1.0023433363304315,5.7102445710807785,-1.2871193375668661,2.021144437121903,-1.5861917470047069,0.717117518089041,-0.9413037310265461,0.4734317968903582,0.05985395977806891,1.133239073451406,-1.667787285085321,1.873112815308538,-0.26781088263578595,0.46254951639043124,-1.132786288293597,-0.045728722880462154,-0.29361007518004806,0.47810273694757494,0.3690651296070618,1.5222500974594007,-1.1587324598097852,-0.2586833203752102,-2.1652668621658764,-2.0637988228452415,-1.8790422761268237,-0.9457575773337736,-1.2107065788411244,-1.3519882177098785,1.0284001023022782,1.940474378932181,-1.0004409265922265,-0.3783287247393237,-1.9509100412838396,-2.040175417878463,-0.7638381305740168,0.5501935583847297,0.5267507524517704,1.311889074330435,-0.1408772005417376,1.1679126801007411,-0.5758809427103951,-0.02710189710837594,blues
-1.37798288619515,-1.0072178356016555,-0.2724725423158371,0.01561923680213273,0.9749031349997662,-1.0494531962933575,0.1434348077104222,-1.2634784382314512,0.48409097767064724,-1.0284485333576323,0.020813504989056587,-0.34551084345229494,1.1338228798220813,1.1778972667840832,1.703735245265388,-0.8186864650512109,0.5821030324196945,0.2191663966217952,1.1635654839588034,0.5288887005392974,3.6132773347756113,-0.31424531626176483,0.2629309762490426,-1.5529032723865148,0.9036112407372752,-0.15477867983020252,1.5203321861956074,-0.5261008699817347,1.969522116119115,-1.4105020158380814,2.382473985018483,-0.3512353111445398,1.944613259960099,-1.7038415842692567,0.5979475153948233,0.20162710488035204,0.9018475248660869,-1.1093138146762451,-0.7581177581650389,-0.8080241080126178,0.8020900811721737,-0.5373368275625164,0.3846530050643999,-1.3168206939852223,-0.009184483746122813,-1.4321883768461423,-0.54763949663345,-0.7266705289305195,0.14982659315595928,-1.485495794508145,-0.9981004124699733,-1.8499080249434208,-1.0807119286456106,-0.9680827589988641,0.22989437441657581,-0.07512568100505038,-0.44918424086614844,2.374709859313105,1.5127447915093877,0.5434770878574233,0.11952358942094424,blues
-1.8057072860169763,-0.9454886322746884,-0.9537777324056025,0.17644490015409775,-0.3574957972920394,-0.6753866667251155,-0.8563045732157089,-0.40226691410532595,-0.21256036729853037,-0.5028860052881645,-0.2857517479971502,0.232445230212967,-0.3145767940675019,0.7324294152105202,-0.6740060084673757,-0.2685771178493837,-0.3817227193532238,0.5888934270033117,-0.11233617286111731,-0.5755515553408678,0.16440461492299135,0.4678166795215258,-0.19994743479929894,-1.4132360526460972,-1.1243423727614974,1.2350155861804286,-0.18528074998884225,-0.5844098696199133,-1.345106206992526,1.6919188639130849,-0.6161462408804618,-0.10276269285576978,-0.7899234341859142,0.3740432108089039,-0.3255461798594189,-1.2863801886338888,-0.09310021867897834,-0.5726286787451565,-1.1508282067389886,-0.4617155006283605,-0.5744320432844624,-0.19115111129956297,0.02810013103716912,0.4472633622640882,0.1394611198282493,1.129006985315884,1.4290726495422212,0.6686836810704215,0.3380448550942907,1.1681315290926748,1.3643152328567112,-0.3569814859502922,-0.7207452591985001,0.01676310985795643,-0.0896701779275194,0.5255843744480606,0.3410480206686274,-0.07929317211040096,-0.2061388349485266,0.7867545139410753,0.8440863443369444,blues
0.3899446330683998,-0.5833812804584484,-0.5236506275008436,-0.7532989150727784,0.6586536445992068,-0.5387240873443929,-0.3237703787020532,-0.5122967811142595,-0.10678933620105595,-0.40033644503525084,-0.19487609250423837,-0.6833377600741977,0.9999128462295056,0.4982452093134355,0.36302654675652746,-0.12853191030376857,0.8381127547344712,0.162110579449204,1.1463210932448606,-1.5718348066609809,2.9252537569747545,-0.13138741088271302,2.001741977842976,-0.4078146512540482,0.29954731039208227,-0.10564633960662578,-0.44710711210588877,-0.8586610727611194,0.6516036389464742,-0.43514582539572577,0.41436031612715485,-0.004136910421079997,0.3868960271306325,-0.10326314163318023,1.2030325695604691,0.8122010825309103,0.3896427046781575,-1.2081623396577936,0.14664613272470306,-0.7305260457770715,0.678688417594308,0.8316775545790612,2.13111598127919,-0.8829857405490734,-0.4718108904492333,-1.7273686894506206,-1.4747678624975964,-0.9784827568107171,0.8706888782237725,-1.2009356050641982,-0.9300637352758979,0.1863465353649952,1.8690980878935994,-0.8970877967870211,-0.0916762795116373,-1.840151348405801,-1.558346858949178,-1.2656080876097089,0.6599867151550705,-1.1523057659817442,0.07902364272530034,blues
